Id,UserId,StartTimeInSeconds,DurationInSeconds,DistanceInMeters,Steps,AverageSpeedInMetersPerSecond,AveragePaceInMinutesPerKilometer,TotalElevationGainInMeters,AverageHeartRateInBeatsPerMinute
28185,15110,1689255068,3366,8361.96,9250,2.484,6.7096086,120.09,142
28188,470,1689258194,1493,4023.98,4274,2.695,6.184292,12.310547,154
28189,1620,1689253940,3258,9457.47,8760,2.903,5.741187,279.5913,
28190,320,1689256996,1201,4214.97,3312,3.508,4.751045,33.25,151
28197,4000,1689245118,1361,5009.44,3932,3.682,4.5265255,29.639482,156
28200,12010,1689260704,3196,7004.92,9336,2.192,7.6034064,16,166
28201,8090,1689247065,3605,9036.15,9930,2.506,6.650705,15.077446,
28202,880,1689259428,2880,8271.01,8004,2.871,5.805178,77,143
28203,17790,1684507403,2220,6011.39,6184,2.708,6.154604,27.64325,156
28204,17790,1685398187,2249,6011.48,6080,2.672,6.237525,23.235352,152
28205,17790,1685573970,2949,8013.02,7996,2.717,6.1342163,28.631653,156
28206,17790,1685791481,1585,5004.11,4578,3.158,5.2776017,23.509521,173
28207,17790,1686262669,2261,6007.73,6102,2.658,6.2703786,23.53595,151
28208,17790,1686309942,2180,6840.16,6056,3.138,5.311239,31.203308,176
28209,17790,1686834388,3211,9005.9,8710,2.805,5.9417706,40.3302,163
28210,17790,1687103430,2258,6011.24,6246,2.662,6.260957,27.91571,146
28211,17790,1687470974,3314,9573.77,9322,2.889,5.769009,63.97089,159
28212,17790,1687872781,2891,9006.65,8418,3.115,5.350455,53.790226,156
28213,17790,1687618824,2546,7270.11,7196,2.856,5.8356676,24.219482,149
28214,17790,1687796303,2812,8007.94,7978,2.848,5.85206,54.851376,161
28215,17790,1688132894,3439,10008.84,9620,2.91,5.727377,60.546265,165
28216,17790,1688422978,2456,7106.6,6724,2.893,5.7610326,46.09082,155
28217,17790,1688476117,2925,9006.1,8374,3.079,5.413013,87.20819,157
28223,14090,1689268000,1728,6041.04,5212,3.496,4.767353,49.86,154
28227,630,1689255124,1961,5023.55,4948,2.562,6.505334,6,120
28228,1230,1689264074,4884,12007.34,13912,2.459,6.7778225,62.03,152
28229,1240,1689269044,2588,7051.57,6518,2.724,6.118453,24,127
28231,1120,1689270245,2427,7260.95,7292,2.991,5.5722723,74.67,145
28232,6990,1689266874,4437,12008.83,11600,2.707,6.156877,530,152
28234,17910,1685368019,4692,14550,12900,3.100707,5.375118,159,133
28235,17910,1685454181,5640,16700,15342,2.9612365,5.628279,145,141
28236,17910,1685554581,4554,13110,11050,2.878788,5.789474,154,152
28237,17910,1685716998,4399,13707.72,12166,3.116,5.3487377,87,153
28238,17910,1685800697,5131,15560,12914,3.0325472,5.49593,80,150
28239,17910,1686677935,4168,12632.09,11338,3.03,5.5005503,155,148
28240,17910,1686854419,2947,10089.99,8238,3.424,4.8676014,41,151
28241,17910,1687973831,4986,17007.71,14052,3.411,4.8861527,91,151
28242,17910,1688222244,3585,11440,9870,3.190846,5.2232747,98,143
28243,17910,1688477599,3649,11120,10048,3.0474997,5.4689646,133,152
28244,17910,1685046606,2552,8938.01,7238,3.502,4.759185,31,150
28245,17910,1685279352,3003,9720,4930,3.2367632,5.1491766,57,150
28246,17910,1686072356,3050,10310,8488,3.380676,4.9299808,34,144
28247,17910,1686230114,2828,9170,7716,3.2425582,5.1399746,65,151
28248,17910,1688049244,8939,26550,23922,2.970131,5.611425,477,150
28249,17910,1688309269,4702,14370,12884,3.056041,5.453679,186,143
28250,17910,1688578907,3736,11470,10120,3.0703242,5.428309,223,148
28251,17910,1688749601,6318,20410.94,17686,3.23,5.159959,88,150
28252,17910,1689022812,3475,11813.89,9840,3.4,4.9019604,31,154
28253,17910,1689182060,3248,10150,8038,3.125,5.3333335,33,154
28254,17910,1684065145,6777,21024.49,18712,3.102,5.3728776,78,155
28255,17910,1684333115,2689,6765.37,6474,2.516,6.6242714,88,133
28256,17910,1686419821,2770,10074.72,7900,3.637,4.5825315,30,151
28257,17910,1686489764,3176,9189.28,8632,2.894,5.759042,92,149
28259,17910,1687094156,10312,31030,27474,3.0091157,5.538726,484,156
28260,17910,1687294812,3097,10347.87,8622,3.341,4.988526,28,143
28261,17910,1687441029,3863,10240,9220,2.6507895,6.287435,151,142
28262,17910,1687543735,3648,12079.94,10278,3.312,5.032206,36,153
28263,17910,1687788186,3809,12370,10470,3.247308,5.1324563,150,152
28264,17910,1684772216,2788,8960.91,7620,3.214,5.185646,31,148
28265,17910,1684961890,3056,10267.14,8512,3.36,4.9603176,34,145
28266,9050,1689270716,2202,6243.98,5586,2.836,5.876822,80.12067,165
28267,2210,1689271801,3854,10022.92,10362,2.601,6.4077916,45.95,154
28268,10060,1689272157,3047,7005.52,8036,2.299,7.249529,27.889198,159
28271,17100,1688814326,878,1472.26,1638,1.678,9.93246,2.7077637,86
28278,8220,1689280272,2623,8270.02,7352,3.153,5.2859707,87.99599,
28280,4080,1689280334,901,3286.68,2414,3.648,4.5687137,17.531738,146
28281,4080,1689281645,668,1989.26,1482,2.978,5.596597,22.659424,147
28282,2850,1688083507,2189,5734.39,5514,2.62,6.3613234,161,171
28284,17150,1689284760,757,2159.4,2204,2.852,5.8438525,3,150
28285,9870,1689282305,3606,8272.68,9570,2.294,7.26533,26.262236,152
28286,8300,1689283580,1980,3198.8,3786,1.616,10.313531,55.366943,124
28290,17970,1685629870,90,507.84,296,5.642,2.9540353,8.457764,116
28291,17970,1685630106,33,199.23,106,6.002,2.7768524,,109
28293,17970,1687104233,1025,5058.46,3302,4.935,3.3772373,32.32788,174
28294,17970,1687265216,38,195.37,114,5.14,3.242542,15.650635,80
28295,17970,1687265312,38,199.99,114,5.199,3.205745,,115
28296,17970,1687265408,39,199.41,120,5.131,3.2482297,18.549805,120
28297,17970,1687265511,39,201.85,122,5.13,3.248863,,120
28298,17970,1687265611,38,198.4,122,5.27,3.1625555,17.763672,115
28299,17970,1687265721,39,195.55,112,5.068,3.2886083,,123
28300,17970,1685626633,36,205.22,114,5.675,2.9368572,,104
28301,17970,1685626876,97,507.53,304,5.225,3.1897929,8.806885,125
28302,17970,1685627103,97,503.35,310,5.169,3.2243502,8.159668,125
28303,17970,1685627351,99,509.56,308,5.15,3.2362459,9.22876,124
28304,17970,1685627590,97,500.66,298,5.154,3.2337344,8.68457,126
28305,17970,1685627857,97,502.9,310,5.163,3.2280972,8.565918,121
28306,17970,1685628125,95,498.83,294,5.26,3.1685674,8.703369,125
28307,17970,1685628365,34,200.6,100,5.869,2.8397796,,103
28308,17970,1685628653,96,500.99,308,5.226,3.1891825,7.3813477,124
28309,17970,1685628877,95,507.79,304,5.318,3.1340103,7.8901367,137
28310,17970,1684418057,182,1005.84,602,5.517,3.0209653,3.0969238,160
28312,17970,1685451174,1804,7192.9,5456,3.988,4.1792045,158.83862,144
28314,17970,1685536576,3567,13010.12,10736,3.647,4.5699663,233.82129,131
28316,17970,1685625502,97,504.33,310,5.189,3.2119226,7.918701,141
28317,17970,1685629119,95,505.5,292,5.295,3.1476235,9.222412,133
28318,17970,1685629372,96,502.33,306,5.255,3.1715827,7.85083,123
28319,17970,1685629615,92,506.74,302,5.517,3.0209653,8.306641,124
28320,17970,1684416477,34,203.43,114,5.987,2.7838094,,134
28321,17970,1685625275,99,513.78,320,5.199,3.205745,8.610352,134
28322,17970,1685625727,98,508.91,316,5.185,3.2144005,8.588379,119
28323,17970,1685625952,97,508.85,312,5.246,3.1770236,8.191406,121
28324,17970,1685626178,97,510.32,296,5.263,3.1667616,8.761475,131
28325,17970,1685626405,97,502.46,300,5.195,3.208213,8.224121,124
28326,17970,1686058985,34,199.31,112,5.89,2.8296547,8.023682,140
28327,17970,1688128981,2401,8148.24,7412,3.394,4.9106264,176.85791,116
28328,17970,1688214693,1801,5949.92,5558,3.303,5.045918,144.87646,127
28329,17970,1688259616,2143,10205.47,6906,4.761,3.500665,138.61548,164
28330,17970,1684416583,34,190.63,108,5.668,2.9404845,8.310791,127
28331,17970,1684416683,35,198.03,106,5.727,2.9101913,,137
28332,17970,1684416901,185,1009.1,602,5.469,3.0474796,17.861084,149
28333,17970,1684417286,35,198.93,104,5.686,2.931176,,122
28334,17970,1684417418,34,194.01,104,5.682,2.9332392,8.236816,120
28335,17970,1684417517,34,197.54,110,5.858,2.8451123,,131
28336,17970,1686059078,35,203.27,106,5.734,2.9066386,,157
28337,17970,1686059174,35,203.67,116,5.754,2.8965356,8.048584,125
28338,17970,1686059392,183,1011.23,604,5.541,3.0078807,8.546143,158
28339,17970,1686141616,3468,12005.21,10510,3.462,4.814173,326.44165,124
28340,17970,1684417618,34,199.74,104,5.903,2.8234231,8.178711,147
28341,17970,1684417727,34,199.9,106,5.888,2.830616,,138
28342,17970,1684417836,34,200.21,106,5.91,2.820079,8.245605,140
28344,17970,1684848234,158,814,480,5.168,3.224974,36.488037,135
28345,17970,1684848510,156,819.55,498,5.258,3.169773,31.595215,142
28346,17970,1684849797,37,199.77,118,5.43,3.069368,,128
28347,17970,1684849898,36,204.41,122,5.637,2.9566553,,131
28348,17970,1684850003,36,205.5,116,5.707,2.9203904,,124
28349,17970,1684850127,36,198.49,104,5.578,2.9879286,15.779297,122
28351,17970,1684500164,3607,13008.89,10770,3.606,4.6219263,281.88184,129
28352,17970,1684589085,698,1967.73,1970,2.819,5.912262,44.132324,102
28353,17970,1684848816,153,810.64,494,5.289,3.1511943,29.063965,147
28354,17970,1684849102,153,812.82,488,5.312,3.1375504,33.546875,134
28355,17970,1684849383,153,818.33,484,5.353,3.1135187,29.08667,141
28356,17970,1684849686,37,203.35,116,5.498,3.0314052,14.963135,121
28357,17970,1687265963,77,402.18,240,5.239,3.1812687,18.343506,116
28358,17970,1687439145,634,3015.35,2012,4.755,3.5050821,90.86694,160
28359,17970,1687440107,191,1005.84,634,5.262,3.1673634,44.74951,155
28360,17970,1686228393,1897,7087.28,5782,3.736,4.461099,253.25902,132
28361,17970,1687266107,79,410.7,258,5.191,3.2106853,17.066406,141
28362,17970,1687266257,78,411.88,248,5.279,3.1571639,18.048828,131
28363,17970,1687266414,78,405.16,242,5.173,3.2218573,15.069824,139
28364,17970,1687266590,77,397.5,248,5.167,3.2255986,15.506836,136
28365,17970,1687266765,77,402.42,248,5.203,3.20328,15.446777,126
28366,17970,1687267248,153,810.47,484,5.311,3.138141,30.217041,138
28368,17970,1687350146,3731,13010.55,11318,3.487,4.779658,274.8977,126
28369,17970,1687438286,633,3005.23,1992,4.744,3.5132098,96.764404,153
28370,17970,1686314492,2654,8937.31,8102,3.367,4.9500046,201.04274,123
28371,17970,1686401151,1826,6322.32,5556,3.462,4.814173,168.35254,126
28372,17970,1686489779,3405,14990.41,10324,4.403,3.7852979,203.63551,169
28373,17970,1687871829,36,198.67,114,5.561,2.997063,,110
28374,17970,1687872956,35,195.52,110,5.606,2.973005,,136
28375,17970,1687873055,35,201.22,110,5.748,2.899559,18.573242,127
28376,17970,1687873154,35,196.44,112,5.57,2.9922202,,139
28377,17970,1687873255,36,199.93,114,5.617,2.9671829,14.685791,143
28378,17970,1687873359,36,201.65,112,5.61,2.9708853,,145
28379,17970,1687873524,186,1015.07,612,5.471,3.0463657,40.9729,164
28381,17970,1684930360,3306,11007.99,9588,3.33,5.0050054,229.77953,118
28382,17970,1685020940,1168,4004.52,3428,3.429,4.8605037,166.33008,127
28383,17970,1685102656,516,1637.93,1512,3.173,5.252652,51.92505,130
28384,17970,1687871934,35,189.94,90,5.475,3.0441399,16.64038,138
28385,17970,1687872027,35,199.04,112,5.733,2.907146,,141
28386,17970,1687872128,35,199.83,108,5.757,2.8950264,15.379883,114
28387,17970,1687872222,35,191.7,110,5.54,3.0084236,,130
28388,17970,1687872334,35,210.26,114,6.023,2.7671704,14.862305,127
28389,17970,1687872495,186,1009.05,608,5.439,3.0642889,28.354736,159
28390,17970,1685225137,992,5061.55,3204,5.103,3.2660527,4.3467865,175
28392,17970,1687483847,20017,1188.75,76,0.059,282.48587,19.41211,66
28393,17970,1687870885,36,204.43,112,5.712,2.9178338,,129
28394,17970,1687870994,35,196.32,108,5.584,2.984718,16.783936,129
28395,17970,1687871095,35,198.52,108,5.694,2.9270577,,136
28396,17970,1687871189,35,195.23,108,5.642,2.9540353,18.289795,141
28397,17970,1687871287,35,198.49,114,5.664,2.9425611,,139
28398,17970,1687871452,184,1009.12,602,5.471,3.0463657,49.637695,151
28399,17970,1687872861,35,199.92,112,5.64,2.955083,16.01294,118
28400,17970,1687523548,3728,13011.13,11284,3.49,4.7755494,247.38206,120
28401,17970,1687695364,4214,15016.62,12982,3.564,4.6763935,228.14844,128
28402,17970,1687870786,36,194.26,114,5.385,3.095017,17.641602,83
28403,17970,1688823519,2171,8266.86,6464,3.807,4.3779006,182.00368,151
28404,17970,1688996322,4234,14004.8,12578,3.308,5.038291,389.66528,115
28405,17970,1689083302,195,1013.33,624,5.193,3.2094488,13.782959,158
28406,17970,1689083646,197,1008.98,632,5.115,3.2583904,15.531738,152
28407,17970,1689084011,193,1008.57,618,5.236,3.1830914,13.598389,154
28408,17970,1689084351,192,1006.55,618,5.242,3.179448,12.674805,156
28409,17970,1689165304,4114,15009.94,12490,3.649,4.5674615,357.66724,122
28410,17970,1684415198,35,195.72,110,5.652,2.9488087,,123
28411,17970,1684415290,34,197.46,110,5.768,2.8895054,6.2141113,138
28412,17970,1684415488,34,193.8,108,5.702,2.9229507,7.4521484,127
28413,17970,1686058511,35,190.33,102,5.481,3.0408075,,131
28414,17970,1686058608,34,205.4,106,5.957,2.797829,8.755371,125
28415,17970,1688477114,342,62.48,132,0.183,91.074684,,113
28416,17970,1689081858,199,1006.98,616,5.06,3.2938075,14.111572,143
28417,17970,1689082214,198,1005.75,628,5.092,3.2731082,6.8657227,156
28418,17970,1689082582,196,1008.3,622,5.139,3.2431731,24.677734,146
28419,17970,1689082939,197,1006.31,618,5.1,3.267974,3.2399902,136
28420,17970,1684415388,35,199.73,110,5.736,2.9056253,,137
28421,17970,1684415594,33,187.72,106,5.666,2.9415224,,131
28422,17970,1684415812,187,1012.34,600,5.404,3.0841353,23.743652,148
28423,17970,1684416283,34,192.23,108,5.649,2.9503746,,108
28425,17970,1687915042,661,484.55,190,0.733,22.737608,81.703125,70
28426,17970,1688559628,3792,14011.07,11588,3.695,4.5106,288.82202,127
28427,17970,1688648422,621,3007.43,1954,4.843,3.4413931,122.051025,147
28428,17970,1688649301,613,3015.84,1972,4.922,3.3861573,75.20093,159
28429,17970,1688650224,191,1013.03,626,5.309,3.1393232,48.07007,151
28430,17970,1689252419,820,4014.64,2588,4.897,3.4034445,109.31323,160
28431,17970,1684026004,2070,9867.98,6698,4.767,3.496259,93.950195,176
28432,17970,1684416190,35,195.12,104,5.567,2.9938326,6.6086426,113
28433,17970,1684416381,34,192.55,102,5.606,2.973005,7.458496,118
28434,17970,1686058701,35,198.91,108,5.745,2.9010735,,135
28435,17970,1686058795,35,194.86,114,5.523,3.0176837,6.480957,121
28436,17970,1686058890,35,196.8,112,5.629,2.9608574,,143
28437,17970,1686832730,76,411.63,240,5.411,3.0801454,15.183105,112
28438,17970,1687955063,3166,10046.65,9502,3.173,5.252652,298.688,109
28439,17970,1688043415,1269,5012.25,3938,3.949,4.2204776,196.09789,137
28440,17970,1688733596,3854,14003.91,11694,3.634,4.586314,410.86914,125
28442,17970,1684241150,1807,6604.53,5474,3.656,4.5587163,225.84645,132
28443,17970,1686057457,36,191.15,106,5.381,3.0973177,6.918457,145
28444,17970,1686057553,35,190.97,104,5.483,3.0396986,,146
28445,17970,1686057653,35,197.73,106,5.629,2.9608574,7.2929688,140
28446,17970,1686832877,77,401.19,242,5.235,3.1836996,13.951172,98
28447,17970,1686833022,77,405.63,248,5.285,3.1535792,13.954102,124
28448,17970,1686833167,76,398.05,238,5.204,3.2026646,18.23291,131
28449,17970,1688388183,4501,14009.28,13524,3.113,5.3538923,328.00195,110
28450,17970,1688474863,415,2013.96,1314,4.858,3.430767,79.17798,145
28452,17970,1684327652,3403,13009.82,10344,3.823,4.359578,275.71606,134
28453,17970,1686057751,34,195.61,102,5.689,2.92963,,127
28454,17970,1686057963,187,1009.57,612,5.411,3.0801454,24.223389,153
28455,17970,1686058316,36,201.69,110,5.673,2.937893,,107
28456,17970,1686833320,76,405.96,238,5.33,3.1269543,14.483643,103
28457,17970,1686918416,2651,9011.9,8026,3.4,4.9019604,240.85693,113
28458,17970,1687003115,1672,6008.86,5130,3.594,4.6373587,193.34203,118
28459,17970,1688475465,405,2009.23,1286,4.956,3.362927,72.555176,154
28460,17970,1688476069,413,2012.04,1310,4.868,3.4237196,43.03418,161
28461,17970,1684415094,36,202.13,110,5.687,2.9306607,7.996826,94
28462,17970,1686057076,36,204.53,114,5.693,2.9275718,8.094482,126
28463,17970,1686057172,36,192.63,112,5.32,3.132832,,116
28464,17970,1686057267,36,199.11,112,5.523,3.0176837,8.608398,126
28465,17970,1686057364,34,203.47,112,5.943,2.8044198,,132
28466,17970,1686058413,36,194.13,112,5.381,3.0973177,8.702148,124
28467,17970,1686746665,3617,12203.67,10964,3.374,4.9397354,257.47778,114
28468,17970,1686832247,79,404.13,248,5.122,3.2539372,15.831787,85
28469,17970,1686832416,77,409.3,238,5.314,3.1363695,14.562744,117
28470,17970,1688476685,410,2011.55,1308,4.903,3.3992796,83.98584,162
28471,17970,1685798961,166,812.34,524,4.898,3.4027498,15.517822,148
28472,17970,1685800450,159,801.8,508,5.038,3.308191,9.693359,135
28473,17970,1685800767,165,800.09,534,4.848,3.4378438,13.54126,133
28474,17970,1685801082,163,799.34,522,4.894,3.4055305,19.011963,148
28475,17970,1685801426,157,802.19,506,5.11,3.2615786,2.930664,137
28476,17970,1685968535,3621,13036.44,10976,3.6,4.6296296,286.7046,133
28478,17970,1686056879,36,195.6,108,5.385,3.095017,7.326172,101
28479,17970,1686056977,36,196.4,112,5.479,3.0419173,,129
28480,17970,1686832574,77,408.79,242,5.297,3.146435,15.265381,132
28481,17970,1685798329,164,796.4,524,4.843,3.4413931,50.298096,141
28482,17970,1685798639,161,804.97,498,5.011,3.3260162,6.3999023,146
28483,17970,1685799286,165,801.71,532,4.859,3.4300609,20.474121,145
28484,17970,1685799624,165,800,526,4.842,3.4421039,6.0410156,148
28485,17970,1685800133,160,795.21,504,4.969,3.3541288,55.555176,126
28486,17970,1689253485,814,4016.38,2608,4.933,3.3786066,118.36182,168
28488,16120,1689282306,3602,8232.11,9360,2.286,7.2907553,20.952608,159
28491,9580,1689288354,524,804,794,1.533,10.871929,,154
28495,11470,1689286652,2460,7097.26,6540,2.885,5.7770076,8,146
28498,10010,1689287468,2184,4705.83,6050,2.154,7.7375426,,
28499,9700,1689287266,1349,5014.22,3998,3.718,4.482697,48.42041,
28500,9600,1689285672,1211,3214.53,3520,2.654,6.279829,1.2503815,
28501,9600,1689287380,253,797.02,732,3.151,5.289326,,
28502,9600,1689287842,263,789.01,752,3,5.5555553,,
28503,9600,1689288418,123,404.23,354,3.285,5.073567,,
28504,9600,1689288666,130,396.07,366,3.049,5.466273,,
28507,18030,1684072051,11373,26548.16,242,2.334,7.140816,189.4643,157
28508,18030,1687006452,471,768.36,976,1.631,10.218679,,128
28509,18030,1687010507,1388,3513.82,3482,2.531,6.5850124,38.85077,175
28510,18030,1688304989,958,2820,2538,2.9449236,5.6594563,,152
28514,18040,1688760929,3234,6923.5,8032,2.141,7.784524,227.03857,164
28515,18040,1688896825,8814,21008.99,21498,2.384,6.991051,552.16223,156
28516,18040,1689020768,3623,12158.53,9850,3.355,4.9677095,106.35194,173
28520,17090,1689289740,2322,7354.74,6290,3.168,5.260943,26,
28521,2850,1689286470,2575,7146.23,6934,2.775,6.006006,4,178
28522,15530,1689290608,2205,6135.09,6334,2.783,5.988741,17,126
28523,4860,1689291367,1505,3151.73,4250,2.095,7.9554496,15,131
28524,6000,1689289873,1696,5533.26,5178,3.263,5.107774,7,137
28525,10770,1689239972,3053,6063.32,8088,1.986,8.392077,12.442066,103
28526,1210,1689292240,1211,3027.73,3352,2.5,6.6666665,24.16,143
28536,9100,1689288408,2658,10061.75,7808,3.785,4.4033465,12.715942,155
28544,12770,1689292498,4656,13560.8,13566,2.913,5.721478,112.43,141
28549,8110,1689291458,5427,16016.86,15740,2.951,5.6478033,221.06384,122
28550,11810,1689294666,2378,5029.45,6320,2.115,7.8802204,21.320086,161
28551,11810,1689297089,230,298.79,454,1.301,12.810658,,140
28553,11100,1689294821,3601,10407.16,10130,2.89,5.7670126,42,
28554,17300,1689290910,3794,7818.26,9176,2.061,8.086689,111.287704,148
28556,10510,1689289658,1887,4402.04,,2.332,7.1469407,156.92712,172
28564,18110,1685805978,4501,12166.08,11248,2.703,6.165988,42.09,159
28566,18110,1686830866,2705,7027.55,6974,2.598,6.415191,313.3,156
28567,18110,1687020733,3004,8119.94,7612,2.703,6.165988,21.46,141
28574,18110,1687299369,3905,11277.66,9988,2.888,5.7710066,29.07,148
28575,18110,1687633516,2214,5938.01,5554,2.682,6.214268,28.39,142
28579,18110,1687187389,4209,11871.62,11096,2.82,5.910166,479.82,179
28582,18110,1687698143,3204,11082.82,8594,3.459,4.8183484,243.29,180
28584,18110,1687987084,3608,10232.66,9142,2.836,5.876822,20.29,152
28589,18110,1685889345,6311,15671.53,15986,2.483,6.71231,60.45,142
28594,18110,1685045309,3316,8048.97,7778,2.427,6.867188,43.11,141
28596,18110,1685277008,10997,24757.89,26668,2.251,7.404117,1120.29,168
28597,18110,1688913783,6307,16136.01,15822,2.559,6.5129604,127.82,139
28598,18110,1689026335,3009,9051.04,7694,3.008,5.5407805,11.74,147
28602,18110,1689200246,3781,13009.16,9992,3.441,4.843553,35.31,164
28603,18110,1684595284,4563,12270.29,11304,2.689,6.1980915,76,148
28607,18110,1685374277,2883,5139.72,5850,1.783,9.347542,21.44,107
28608,18110,1686308282,2851,10036.93,7438,3.52,4.7348485,50.64,171
28609,18110,1686412055,2703,6699.37,5892,2.479,6.7231407,31.87,145
28610,18110,1686490854,7962,19374.24,20274,2.433,6.850253,206.86,139
28612,18110,1688230116,4803,14325.38,12006,2.982,5.58909,93.11,159
28617,18110,1686686535,4803,16373.04,12614,3.409,4.8890195,51.44,174
28619,18110,1688320257,3901,9727.23,9764,2.494,6.682705,85.78,139
28625,8500,1689288496,1294,5613.23,3778,4.338,3.8420165,293.79053,131
28627,18120,1684369582,422,2012.08,1220,4.765,3.4977267,7,140
28628,18120,1684370272,419,2015.4,1198,4.806,3.467887,2,166
28629,18120,1684371129,189,999.06,570,5.2860317,3.1529639,10.4,157
28630,18120,1684371981,449,839.17,1140,1.871,8.907892,1,156
28632,18120,1684668869,2181,9927.8,5642,4.5519485,3.6614356,67.8,127
28633,18120,1684672291,731,1783.56,1988,2.441,6.8278027,2,146
28634,18120,1685487628,1128,2774.41,2844,2.46,6.775068,35,159
28635,18120,1689248790,1559,6012.53,4336,3.857,4.321148,46,134
28639,18120,1686095477,738,2039.87,2040,2.765,6.027727,8,149
28640,18120,1686096460,1253,5121.84,3498,4.087,4.077971,16,157
28642,18120,1687009355,3587,14009.68,9944,3.906,4.2669396,120,180
28643,18130,1684777584,545,1871.44,1718,3.432,4.856255,2,156
28644,18130,1685027183,1428,5084.06,4606,3.56,4.6816483,5,118
28645,18130,1685709364,1512,5125.56,4796,3.39,4.916421,7,110
28647,18130,1686228264,728,2890.18,2416,3.968,4.2002687,0,125
28648,18130,1686919597,1410,5093.26,4466,3.613,4.612972,0,125
28649,18130,1687428365,1732,6077.65,5468,3.509,4.749691,0,121
28650,18130,1687522030,1677,6134.67,5446,3.658,4.556224,13,182
28652,18130,1689078995,3,0,0,0,,0,85
28653,18130,1684176655,1452,5105.98,4574,3.518,4.7375407,6,113
28654,18130,1684844051,1376,5086.64,4478,3.697,4.5081596,2,123
28658,18130,1687975114,1692,6087.06,5410,3.597,4.633491,9,171
28659,18130,1689079028,1460,5122.94,4666,3.508,4.751045,0,129
28662,4530,1689297142,2478,5455.29,6976,2.202,7.568877,78.1875,171
28673,17930,1686221372,4254,10091.67,12854,2.372,7.0264196,358,152
28674,17930,1686308691,4618,12192.6,13670,2.64,6.3131313,185,144
28675,17930,1686394929,3197,8203.81,9422,2.566,6.4951935,97,140
28677,17930,1686740162,4590,12725.86,14026,2.772,6.012506,196,148
28678,17930,1686910725,4065,13457.2,13318,3.31,5.035247,314,161
28679,17930,1687093471,7824,20829.76,23986,2.662,6.260957,388,165
28681,17930,1688639757,4849,11444.57,14216,2.36,7.062147,230,146
28682,17930,1688821198,2674,7441.45,8446,2.783,5.988741,132,153
28683,17930,1684759899,5911,15660.9,17826,2.649,6.2916827,506,159
28684,17930,1685010467,3789,7159.79,10768,1.89,8.818342,378,134
28685,17930,1687258852,3642,9033.39,10214,2.48,6.7204304,261,152
28686,17930,1687343901,4662,13266.81,14526,2.846,5.8561726,197,146
28687,17930,1687430358,4152,10956.98,12862,2.639,6.3155236,297,150
28688,17930,1687517694,1265,4044.88,3898,3.199,5.209962,92,148
28693,17930,1684585233,2814,6010.92,7350,2.136,7.802747,59,132
28694,17930,1686569977,6102,12873.57,16846,2.11,7.898895,585,145
28695,17930,1688901660,7135,22242.95,22708,3.117,5.3470216,214,168
28696,17930,1688985591,2907,7048.15,8762,2.424,6.8756876,99,135
28697,17930,1689111000,4151,13168.39,13400,3.172,5.2543087,282,156
28698,17930,1689158074,4293,13545.76,13938,3.155,5.2826204,162,157
28703,590,1689314152,2401,6010.26,6338,2.503,6.658676,4,155
28704,1100,1689246191,2420,5865.49,6414,2.424,6.8756876,53,137
28705,1100,1689317634,3625,10658.28,9818,2.94,5.6689343,50,142
28706,11280,1689325496,2400,6806.87,6664,2.836,5.876822,80,146
28707,9160,1689327270,1801,4778.76,4820,2.653,6.282196,11,154
28708,2320,1689329450,1735,5004.75,4872,2.884,5.779011,8,136
28715,10770,1689325653,5386,14712.79,14488,2.732,6.1005363,37.220158,140
28716,7590,1689328048,2737,5575.08,6970,2.037,8.181967,104,130
28717,17080,1689330139,3001,8118.47,7816,2.705,6.16143,26,157
28719,18250,1686610545,5888,12769.96,14502,2.169,7.684033,363,138
28722,18250,1687216097,4620,10583.03,10898,2.291,7.274844,248,140
28723,18250,1688081763,2464,6010.13,32,2.439,6.833402,161,145
28725,18250,1688251912,3606,8668.84,9638,2.404,6.9328895,126,142
28726,18250,1689033306,4322,10522.49,11848,2.434,6.8474393,199,147
28728,18250,1689288703,5233,11001.3,5016,2.102,7.9289565,477,146
28729,18250,1686353147,2415,6415.09,6692,2.657,6.272739,71,151
28730,18250,1686436013,7271,17193.09,17706,2.365,7.0472164,356,145
28731,18250,1686784782,4231,10005.13,11448,2.365,7.0472164,144,142
28735,18250,1687477195,3110,7040.25,8006,2.264,7.361602,103,136
28737,18250,1687820480,3167,7003.79,7866,2.211,7.5380673,224,137
28738,18250,1688425421,5638,12252.85,13872,2.173,7.6698875,432,141
28739,18250,1684451615,4576,11002.04,12506,2.404,6.9328895,168,148
28740,18250,1684969047,3186,7836.98,8898,2.459,6.7778225,124,147
28743,18250,1685401827,4595,10251.47,12008,2.231,7.4704914,207,140
28744,18250,1685833176,6369,13717.98,15188,2.154,7.7375426,281,138
28746,18250,1687041497,6717,15008.75,8584,2.235,7.4571223,376,141
28751,18250,1684623671,6106,14107.18,16322,2.31,7.215008,306,145
28752,18250,1684796209,5278,11105.39,13592,2.104,7.921419,430,139
28755,18250,1685311605,2288,4424.39,5488,1.934,8.617718,189,127
28757,18250,1685660190,5211,11909.64,14076,2.286,7.2907553,224,142
28760,18250,1686006106,4034,9936.95,11076,2.463,6.7668157,179,148
28768,18250,1688941271,6338,12999.53,16026,2.051,8.126117,596,137
28771,16910,1689329471,2753,9161.88,7634,3.328,5.008013,99.48193,155
